GEO_ID,Name,Population,Margin_Of_Error
1500000US060855072032,Block Group 2; Census Tract 5072.03; Santa Clara County; California,1489,440
1500000US060855072051,Block Group 1; Census Tract 5072.05; Santa Clara County; California,593,203
1500000US060855072052,Block Group 2; Census Tract 5072.05; Santa Clara County; California,1456,333
1500000US060855072053,Block Group 3; Census Tract 5072.05; Santa Clara County; California,1931,403
1500000US060855072054,Block Group 4; Census Tract 5072.05; Santa Clara County; California,591,163
1500000US060855072061,Block Group 1; Census Tract 5072.06; Santa Clara County; California,1759,245
1500000US060855072062,Block Group 2; Census Tract 5072.06; Santa Clara County; California,931,231
1500000US060855073011,Block Group 1; Census Tract 5073.01; Santa Clara County; California,997,495
1500000US060855073012,Block Group 2; Census Tract 5073.01; Santa Clara County; California,1380,585
1500000US060855073013,Block Group 3; Census Tract 5073.01; Santa Clara County; California,663,301
1500000US060855073014,Block Group 4; Census Tract 5073.01; Santa Clara County; California,801,397
1500000US060855073015,Block Group 5; Census Tract 5073.01; Santa Clara County; California,1600,421
1500000US060855073016,Block Group 6; Census Tract 5073.01; Santa Clara County; California,1147,268
1500000US060855073021,Block Group 1; Census Tract 5073.02; Santa Clara County; California,1579,354
1500000US060855073022,Block Group 2; Census Tract 5073.02; Santa Clara County; California,973,258
1500000US060855074011,Block Group 1; Census Tract 5074.01; Santa Clara County; California,1387,308
1500000US060855074012,Block Group 2; Census Tract 5074.01; Santa Clara County; California,1265,509
1500000US060855074013,Block Group 3; Census Tract 5074.01; Santa Clara County; California,1202,272
1500000US060855074014,Block Group 4; Census Tract 5074.01; Santa Clara County; California,933,260
1500000US060855074015,Block Group 5; Census Tract 5074.01; Santa Clara County; California,925,277
1500000US060855074021,Block Group 1; Census Tract 5074.02; Santa Clara County; California,1471,273
1500000US060855074022,Block Group 2; Census Tract 5074.02; Santa Clara County; California,1037,214
1500000US060855074023,Block Group 3; Census Tract 5074.02; Santa Clara County; California,1453,330
1500000US060855075001,Block Group 1; Census Tract 5075; Santa Clara County; California,2032,446
1500000US060855075002,Block Group 2; Census Tract 5075; Santa Clara County; California,1319,367
1500000US060855075003,Block Group 3; Census Tract 5075; Santa Clara County; California,1163,387
1500000US060855075004,Block Group 4; Census Tract 5075; Santa Clara County; California,1300,448
1500000US060855076001,Block Group 1; Census Tract 5076; Santa Clara County; California,881,370
1500000US060855076002,Block Group 2; Census Tract 5076; Santa Clara County; California,1235,332
1500000US060855076003,Block Group 3; Census Tract 5076; Santa Clara County; California,1807,572
1500000US060855076004,Block Group 4; Census Tract 5076; Santa Clara County; California,2211,806
1500000US060855077011,Block Group 1; Census Tract 5077.01; Santa Clara County; California,617,148
1500000US060855077012,Block Group 2; Census Tract 5077.01; Santa Clara County; California,1664,224
1500000US060855077013,Block Group 3; Census Tract 5077.01; Santa Clara County; California,1183,232
1500000US060855077021,Block Group 1; Census Tract 5077.02; Santa Clara County; California,2119,637
1500000US060855077022,Block Group 2; Census Tract 5077.02; Santa Clara County; California,1891,785
1500000US060855077023,Block Group 3; Census Tract 5077.02; Santa Clara County; California,2490,682
1500000US060855077041,Block Group 1; Census Tract 5077.04; Santa Clara County; California,937,292
1500000US060855077042,Block Group 2; Census Tract 5077.04; Santa Clara County; California,2494,355
1500000US060855077051,Block Group 1; Census Tract 5077.05; Santa Clara County; California,1348,289
1500000US060855077052,Block Group 2; Census Tract 5077.05; Santa Clara County; California,1379,498
1500000US060855077053,Block Group 3; Census Tract 5077.05; Santa Clara County; California,1186,325
1500000US060855078051,Block Group 1; Census Tract 5078.05; Santa Clara County; California,1036,247
1500000US060855078052,Block Group 2; Census Tract 5078.05; Santa Clara County; California,1028,312
1500000US060855078053,Block Group 3; Census Tract 5078.05; Santa Clara County; California,1503,420
1500000US060855078054,Block Group 4; Census Tract 5078.05; Santa Clara County; California,1443,367
1500000US060855078061,Block Group 1; Census Tract 5078.06; Santa Clara County; California,1173,269
1500000US060855078062,Block Group 2; Census Tract 5078.06; Santa Clara County; California,1550,401
1500000US060855078063,Block Group 3; Census Tract 5078.06; Santa Clara County; California,1848,546
1500000US060855078064,Block Group 4; Census Tract 5078.06; Santa Clara County; California,1269,316
1500000US060855078071,Block Group 1; Census Tract 5078.07; Santa Clara County; California,1362,337
1500000US060855078072,Block Group 2; Census Tract 5078.07; Santa Clara County; California,1835,280
1500000US060855078081,Block Group 1; Census Tract 5078.08; Santa Clara County; California,517,153
1500000US060855078082,Block Group 2; Census Tract 5078.08; Santa Clara County; California,1833,394
1500000US060855078083,Block Group 3; Census Tract 5078.08; Santa Clara County; California,1762,457
1500000US060855078084,Block Group 4; Census Tract 5078.08; Santa Clara County; California,1674,381
1500000US060855079031,Block Group 1; Census Tract 5079.03; Santa Clara County; California,1281,274
1500000US060855079032,Block Group 2; Census Tract 5079.03; Santa Clara County; California,2246,787
1500000US060855079033,Block Group 3; Census Tract 5079.03; Santa Clara County; California,1632,334
1500000US060855079041,Block Group 1; Census Tract 5079.04; Santa Clara County; California,1615,266
1500000US060855079042,Block Group 2; Census Tract 5079.04; Santa Clara County; California,1435,312
1500000US060855079051,Block Group 1; Census Tract 5079.05; Santa Clara County; California,1584,603
1500000US060855079052,Block Group 2; Census Tract 5079.05; Santa Clara County; California,1385,319
1500000US060855079053,Block Group 3; Census Tract 5079.05; Santa Clara County; California,3399,1423
1500000US060855079061,Block Group 1; Census Tract 5079.06; Santa Clara County; California,1240,315
1500000US060855079062,Block Group 2; Census Tract 5079.06; Santa Clara County; California,1095,259
1500000US060855079063,Block Group 3; Census Tract 5079.06; Santa Clara County; California,793,237
1500000US060855079064,Block Group 4; Census Tract 5079.06; Santa Clara County; California,1315,505
1500000US060855080031,Block Group 1; Census Tract 5080.03; Santa Clara County; California,1379,249
1500000US060855080032,Block Group 2; Census Tract 5080.03; Santa Clara County; California,845,211
1500000US060855080041,Block Group 1; Census Tract 5080.04; Santa Clara County; California,2522,621
1500000US060855080042,Block Group 2; Census Tract 5080.04; Santa Clara County; California,1571,436
1500000US060855080043,Block Group 3; Census Tract 5080.04; Santa Clara County; California,1894,630
1500000US060855080051,Block Group 1; Census Tract 5080.05; Santa Clara County; California,1154,250
1500000US060855080052,Block Group 2; Census Tract 5080.05; Santa Clara County; California,1437,319
1500000US060855080053,Block Group 3; Census Tract 5080.05; Santa Clara County; California,1039,264
1500000US060855080061,Block Group 1; Census Tract 5080.06; Santa Clara County; California,2676,596
1500000US060855080062,Block Group 2; Census Tract 5080.06; Santa Clara County; California,1317,435
1500000US060855081011,Block Group 1; Census Tract 5081.01; Santa Clara County; California,2115,656
1500000US060855081012,Block Group 2; Census Tract 5081.01; Santa Clara County; California,2432,900
1500000US060855081013,Block Group 3; Census Tract 5081.01; Santa Clara County; California,2165,663
1500000US060855081021,Block Group 1; Census Tract 5081.02; Santa Clara County; California,2293,276
1500000US060855081022,Block Group 2; Census Tract 5081.02; Santa Clara County; California,1198,267
1500000US060855082031,Block Group 1; Census Tract 5082.03; Santa Clara County; California,1437,421
1500000US060855082032,Block Group 2; Census Tract 5082.03; Santa Clara County; California,1919,422
1500000US060855082033,Block Group 3; Census Tract 5082.03; Santa Clara County; California,2234,320
1500000US060855082041,Block Group 1; Census Tract 5082.04; Santa Clara County; California,1849,564
1500000US060855082042,Block Group 2; Census Tract 5082.04; Santa Clara County; California,1158,403
1500000US060855082043,Block Group 3; Census Tract 5082.04; Santa Clara County; California,1832,491
1500000US060855082051,Block Group 1; Census Tract 5082.05; Santa Clara County; California,946,325
1500000US060855082052,Block Group 2; Census Tract 5082.05; Santa Clara County; California,2894,522
1500000US060855082061,Block Group 1; Census Tract 5082.06; Santa Clara County; California,850,240
1500000US060855082062,Block Group 2; Census Tract 5082.06; Santa Clara County; California,1710,351
1500000US060855082063,Block Group 3; Census Tract 5082.06; Santa Clara County; California,1380,323
1500000US060855083011,Block Group 1; Census Tract 5083.01; Santa Clara County; California,1315,344
1500000US060855083012,Block Group 2; Census Tract 5083.01; Santa Clara County; California,1543,263
1500000US060855083013,Block Group 3; Census Tract 5083.01; Santa Clara County; California,1679,319
1500000US060855083031,Block Group 1; Census Tract 5083.03; Santa Clara County; California,1285,231
1500000US060855083032,Block Group 2; Census Tract 5083.03; Santa Clara County; California,1378,233
1500000US060855083051,Block Group 1; Census Tract 5083.05; Santa Clara County; California,1476,477
1500000US060855083052,Block Group 2; Census Tract 5083.05; Santa Clara County; California,1132,289
1500000US060855083053,Block Group 3; Census Tract 5083.05; Santa Clara County; California,2923,1025
1500000US060855083061,Block Group 1; Census Tract 5083.06; Santa Clara County; California,761,216
1500000US060855083062,Block Group 2; Census Tract 5083.06; Santa Clara County; California,2277,453
1500000US060855084011,Block Group 1; Census Tract 5084.01; Santa Clara County; California,1436,846
1500000US060855084012,Block Group 2; Census Tract 5084.01; Santa Clara County; California,1052,306
1500000US060855084013,Block Group 3; Census Tract 5084.01; Santa Clara County; California,1475,610
1500000US060855084014,Block Group 4; Census Tract 5084.01; Santa Clara County; California,1130,554
1500000US060855084015,Block Group 5; Census Tract 5084.01; Santa Clara County; California,1757,517
1500000US060855084016,Block Group 6; Census Tract 5084.01; Santa Clara County; California,1431,628
1500000US060855084031,Block Group 1; Census Tract 5084.03; Santa Clara County; California,577,183
1500000US060855084032,Block Group 2; Census Tract 5084.03; Santa Clara County; California,1735,595
1500000US060855084033,Block Group 3; Census Tract 5084.03; Santa Clara County; California,1003,236
1500000US060855084041,Block Group 1; Census Tract 5084.04; Santa Clara County; California,1146,339
1500000US060855084042,Block Group 2; Census Tract 5084.04; Santa Clara County; California,1714,416
1500000US060855084043,Block Group 3; Census Tract 5084.04; Santa Clara County; California,1891,396
1500000US060855084044,Block Group 4; Census Tract 5084.04; Santa Clara County; California,1623,368
1500000US060855085031,Block Group 1; Census Tract 5085.03; Santa Clara County; California,1855,718
1500000US060855085032,Block Group 2; Census Tract 5085.03; Santa Clara County; California,1620,457
1500000US060855085033,Block Group 3; Census Tract 5085.03; Santa Clara County; California,1160,352
1500000US060855085034,Block Group 4; Census Tract 5085.03; Santa Clara County; California,1423,328
1500000US060855085051,Block Group 1; Census Tract 5085.05; Santa Clara County; California,1511,577
1500000US060855085052,Block Group 2; Census Tract 5085.05; Santa Clara County; California,1174,260
1500000US060855085053,Block Group 3; Census Tract 5085.05; Santa Clara County; California,1183,257
1500000US060855085054,Block Group 4; Census Tract 5085.05; Santa Clara County; California,1025,380
1500000US060855085071,Block Group 1; Census Tract 5085.07; Santa Clara County; California,1828,579
1500000US060855085072,Block Group 2; Census Tract 5085.07; Santa Clara County; California,1508,383
1500000US060855085081,Block Group 1; Census Tract 5085.08; Santa Clara County; California,1039,336
1500000US060855085082,Block Group 2; Census Tract 5085.08; Santa Clara County; California,1071,266
1500000US060855085083,Block Group 3; Census Tract 5085.08; Santa Clara County; California,2712,588
1500000US060855085084,Block Group 4; Census Tract 5085.08; Santa Clara County; California,1049,455
1500000US060855085091,Block Group 1; Census Tract 5085.09; Santa Clara County; California,671,286
1500000US060855085092,Block Group 2; Census Tract 5085.09; Santa Clara County; California,1633,356
1500000US060855085093,Block Group 3; Census Tract 5085.09; Santa Clara County; California,357,198
1500000US060855085094,Block Group 4; Census Tract 5085.09; Santa Clara County; California,1449,422
1500000US060855085101,Block Group 1; Census Tract 5085.10; Santa Clara County; California,729,361
1500000US060855085102,Block Group 2; Census Tract 5085.10; Santa Clara County; California,2510,671
1500000US060855086011,Block Group 1; Census Tract 5086.01; Santa Clara County; California,1052,387
1500000US060855086012,Block Group 2; Census Tract 5086.01; Santa Clara County; California,1801,468
1500000US060855086013,Block Group 3; Census Tract 5086.01; Santa Clara County; California,1007,221
1500000US060855086021,Block Group 1; Census Tract 5086.02; Santa Clara County; California,1794,712
1500000US060855086022,Block Group 2; Census Tract 5086.02; Santa Clara County; California,576,243
1500000US060855086023,Block Group 3; Census Tract 5086.02; Santa Clara County; California,2125,525
1500000US060855086024,Block Group 4; Census Tract 5086.02; Santa Clara County; California,1269,319
1500000US060855087051,Block Group 1; Census Tract 5087.05; Santa Clara County; California,921,291
1500000US060855087052,Block Group 2; Census Tract 5087.05; Santa Clara County; California,2102,715
1500000US060855087053,Block Group 3; Census Tract 5087.05; Santa Clara County; California,1399,479
1500000US060855087061,Block Group 1; Census Tract 5087.06; Santa Clara County; California,1988,458
1500000US060855087062,Block Group 2; Census Tract 5087.06; Santa Clara County; California,889,311
1500000US060855087063,Block Group 3; Census Tract 5087.06; Santa Clara County; California,1362,365
1500000US060855087071,Block Group 1; Census Tract 5087.07; Santa Clara County; California,1767,449
1500000US060855087072,Block Group 2; Census Tract 5087.07; Santa Clara County; California,2059,331
1500000US060855087081,Block Group 1; Census Tract 5087.08; Santa Clara County; California,5781,901
1500000US060855088001,Block Group 1; Census Tract 5088; Santa Clara County; California,2262,630
1500000US060855088002,Block Group 2; Census Tract 5088; Santa Clara County; California,1328,359
1500000US060855089001,Block Group 1; Census Tract 5089; Santa Clara County; California,1146,416
1500000US060855089002,Block Group 2; Census Tract 5089; Santa Clara County; California,1239,668
1500000US060855089003,Block Group 3; Census Tract 5089; Santa Clara County; California,1155,272
1500000US060855089004,Block Group 4; Census Tract 5089; Santa Clara County; California,1145,336
1500000US060855090011,Block Group 1; Census Tract 5090.01; Santa Clara County; California,1519,339
1500000US060855090012,Block Group 2; Census Tract 5090.01; Santa Clara County; California,1290,412
1500000US060855090021,Block Group 1; Census Tract 5090.02; Santa Clara County; California,1809,385
1500000US060855090022,Block Group 2; Census Tract 5090.02; Santa Clara County; California,2224,878
1500000US060855091021,Block Group 1; Census Tract 5091.02; Santa Clara County; California,1980,381
1500000US060855091022,Block Group 2; Census Tract 5091.02; Santa Clara County; California,1567,338
1500000US060855091023,Block Group 3; Census Tract 5091.02; Santa Clara County; California,1018,296
1500000US060855091061,Block Group 1; Census Tract 5091.06; Santa Clara County; California,1251,268
1500000US060855091062,Block Group 2; Census Tract 5091.06; Santa Clara County; California,1030,250
1500000US060855091063,Block Group 3; Census Tract 5091.06; Santa Clara County; California,1819,268
1500000US060855091071,Block Group 1; Census Tract 5091.07; Santa Clara County; California,2003,516
1500000US060855091072,Block Group 2; Census Tract 5091.07; Santa Clara County; California,1745,990
1500000US060855091073,Block Group 3; Census Tract 5091.07; Santa Clara County; California,1323,404
1500000US060855091081,Block Group 1; Census Tract 5091.08; Santa Clara County; California,1294,349
1500000US060855091082,Block Group 2; Census Tract 5091.08; Santa Clara County; California,829,392
1500000US060855091083,Block Group 3; Census Tract 5091.08; Santa Clara County; California,1277,373
1500000US060855091084,Block Group 4; Census Tract 5091.08; Santa Clara County; California,1068,318
1500000US060855091091,Block Group 1; Census Tract 5091.09; Santa Clara County; California,2841,454
1500000US060855091092,Block Group 2; Census Tract 5091.09; Santa Clara County; California,2516,1353
1500000US060855091093,Block Group 3; Census Tract 5091.09; Santa Clara County; California,1393,500
1500000US060855091101,Block Group 1; Census Tract 5091.10; Santa Clara County; California,1387,449
1500000US060855091102,Block Group 2; Census Tract 5091.10; Santa Clara County; California,1815,418
1500000US060855091111,Block Group 1; Census Tract 5091.11; Santa Clara County; California,2687,610
1500000US060855091112,Block Group 2; Census Tract 5091.11; Santa Clara County; California,1852,602
1500000US060855092011,Block Group 1; Census Tract 5092.01; Santa Clara County; California,1552,576
1500000US060855092012,Block Group 2; Census Tract 5092.01; Santa Clara County; California,1413,618
1500000US060855092013,Block Group 3; Census Tract 5092.01; Santa Clara County; California,1089,309
1500000US060855092014,Block Group 4; Census Tract 5092.01; Santa Clara County; California,1366,468
1500000US060855092021,Block Group 1; Census Tract 5092.02; Santa Clara County; California,1787,351
1500000US060855092022,Block Group 2; Census Tract 5092.02; Santa Clara County; California,774,322
1500000US060855092023,Block Group 3; Census Tract 5092.02; Santa Clara County; California,771,330
1500000US060855092024,Block Group 4; Census Tract 5092.02; Santa Clara County; California,498,188
1500000US060855093021,Block Group 1; Census Tract 5093.02; Santa Clara County; California,1367,279
1500000US060855093022,Block Group 2; Census Tract 5093.02; Santa Clara County; California,2099,634
1500000US060855093031,Block Group 1; Census Tract 5093.03; Santa Clara County; California,1431,618
1500000US060855093032,Block Group 2; Census Tract 5093.03; Santa Clara County; California,573,159
1500000US060855093033,Block Group 3; Census Tract 5093.03; Santa Clara County; California,724,293
1500000US060855093034,Block Group 4; Census Tract 5093.03; Santa Clara County; California,876,236
1500000US060855093041,Block Group 1; Census Tract 5093.04; Santa Clara County; California,1066,328
1500000US060855093042,Block Group 2; Census Tract 5093.04; Santa Clara County; California,1885,459
1500000US060855094011,Block Group 1; Census Tract 5094.01; Santa Clara County; California,1771,387
1500000US060855094012,Block Group 2; Census Tract 5094.01; Santa Clara County; California,841,230
1500000US060855094013,Block Group 3; Census Tract 5094.01; Santa Clara County; California,1784,304
1500000US060855094031,Block Group 1; Census Tract 5094.03; Santa Clara County; California,2126,602
1500000US060855094032,Block Group 2; Census Tract 5094.03; Santa Clara County; California,1527,603
1500000US060855094033,Block Group 3; Census Tract 5094.03; Santa Clara County; California,972,341
1500000US060855094041,Block Group 1; Census Tract 5094.04; Santa Clara County; California,1610,400
1500000US060855094042,Block Group 2; Census Tract 5094.04; Santa Clara County; California,999,342
1500000US060855094043,Block Group 3; Census Tract 5094.04; Santa Clara County; California,1413,491
1500000US060855094044,Block Group 4; Census Tract 5094.04; Santa Clara County; California,2186,480
1500000US060855095001,Block Group 1; Census Tract 5095; Santa Clara County; California,1855,479
1500000US060855095002,Block Group 2; Census Tract 5095; Santa Clara County; California,1961,466
1500000US060855095003,Block Group 3; Census Tract 5095; Santa Clara County; California,1866,704
1500000US060855096001,Block Group 1; Census Tract 5096; Santa Clara County; California,1049,209
1500000US060855096002,Block Group 2; Census Tract 5096; Santa Clara County; California,1263,471
1500000US060855096003,Block Group 3; Census Tract 5096; Santa Clara County; California,1313,256
1500000US060855097001,Block Group 1; Census Tract 5097; Santa Clara County; California,1335,477
1500000US060855097002,Block Group 2; Census Tract 5097; Santa Clara County; California,697,166
1500000US060855097003,Block Group 3; Census Tract 5097; Santa Clara County; California,977,196
1500000US060855098011,Block Group 1; Census Tract 5098.01; Santa Clara County; California,1563,372
1500000US060855098012,Block Group 2; Census Tract 5098.01; Santa Clara County; California,786,452
1500000US060855098013,Block Group 3; Census Tract 5098.01; Santa Clara County; California,1595,447
1500000US060855098014,Block Group 4; Census Tract 5098.01; Santa Clara County; California,2031,527
1500000US060855098021,Block Group 1; Census Tract 5098.02; Santa Clara County; California,1441,243
1500000US060855098022,Block Group 2; Census Tract 5098.02; Santa Clara County; California,1574,359
1500000US060855099011,Block Group 1; Census Tract 5099.01; Santa Clara County; California,1526,472
1500000US060855099012,Block Group 2; Census Tract 5099.01; Santa Clara County; California,1123,228
1500000US060855099021,Block Group 1; Census Tract 5099.02; Santa Clara County; California,2048,361
1500000US060855099022,Block Group 2; Census Tract 5099.02; Santa Clara County; California,1568,397
1500000US060855099023,Block Group 3; Census Tract 5099.02; Santa Clara County; California,1440,293
1500000US060855100011,Block Group 1; Census Tract 5100.01; Santa Clara County; California,1466,708
1500000US060855100012,Block Group 2; Census Tract 5100.01; Santa Clara County; California,1369,404
1500000US060855100013,Block Group 3; Census Tract 5100.01; Santa Clara County; California,1112,414
1500000US060855100014,Block Group 4; Census Tract 5100.01; Santa Clara County; California,652,214
1500000US060855100015,Block Group 5; Census Tract 5100.01; Santa Clara County; California,823,357
1500000US060855100016,Block Group 6; Census Tract 5100.01; Santa Clara County; California,568,232
1500000US060855100021,Block Group 1; Census Tract 5100.02; Santa Clara County; California,1530,339
1500000US060855100022,Block Group 2; Census Tract 5100.02; Santa Clara County; California,1406,292
1500000US060855100023,Block Group 3; Census Tract 5100.02; Santa Clara County; California,1158,387
1500000US060855101001,Block Group 1; Census Tract 5101; Santa Clara County; California,1665,390
1500000US060855101002,Block Group 2; Census Tract 5101; Santa Clara County; California,1200,238
1500000US060855102001,Block Group 1; Census Tract 5102; Santa Clara County; California,1598,351
1500000US060855102002,Block Group 2; Census Tract 5102; Santa Clara County; California,1154,330
1500000US060855102003,Block Group 3; Census Tract 5102; Santa Clara County; California,1846,569
1500000US060855103001,Block Group 1; Census Tract 5103; Santa Clara County; California,1584,386
1500000US060855103002,Block Group 2; Census Tract 5103; Santa Clara County; California,2322,451
1500000US060855103003,Block Group 3; Census Tract 5103; Santa Clara County; California,850,244
1500000US060855104001,Block Group 1; Census Tract 5104; Santa Clara County; California,1949,376
1500000US060855104002,Block Group 2; Census Tract 5104; Santa Clara County; California,861,243
1500000US060855104003,Block Group 3; Census Tract 5104; Santa Clara County; California,882,247
1500000US060855105001,Block Group 1; Census Tract 5105; Santa Clara County; California,981,256
1500000US060855105002,Block Group 2; Census Tract 5105; Santa Clara County; California,1599,269
1500000US060855105003,Block Group 3; Census Tract 5105; Santa Clara County; California,2057,363
1500000US060855106001,Block Group 1; Census Tract 5106; Santa Clara County; California,871,340
1500000US060855106002,Block Group 2; Census Tract 5106; Santa Clara County; California,2182,850
1500000US060855106003,Block Group 3; Census Tract 5106; Santa Clara County; California,2363,688
1500000US060855106004,Block Group 4; Census Tract 5106; Santa Clara County; California,1042,470
1500000US060855107001,Block Group 1; Census Tract 5107; Santa Clara County; California,706,302
1500000US060855107002,Block Group 2; Census Tract 5107; Santa Clara County; California,1750,514
1500000US060855107003,Block Group 3; Census Tract 5107; Santa Clara County; California,2415,533
1500000US060855108011,Block Group 1; Census Tract 5108.01; Santa Clara County; California,1716,389
1500000US060855108012,Block Group 2; Census Tract 5108.01; Santa Clara County; California,1835,440
1500000US060855108013,Block Group 3; Census Tract 5108.01; Santa Clara County; California,839,272
1500000US060855108014,Block Group 4; Census Tract 5108.01; Santa Clara County; California,886,280
1500000US060855108021,Block Group 1; Census Tract 5108.02; Santa Clara County; California,893,193
1500000US060855108022,Block Group 2; Census Tract 5108.02; Santa Clara County; California,1151,228
1500000US060855108031,Block Group 1; Census Tract 5108.03; Santa Clara County; California,1845,1003
1500000US060855108032,Block Group 2; Census Tract 5108.03; Santa Clara County; California,1507,243
1500000US060855109001,Block Group 1; Census Tract 5109; Santa Clara County; California,1645,599
1500000US060855109002,Block Group 2; Census Tract 5109; Santa Clara County; California,1841,472
1500000US060855109003,Block Group 3; Census Tract 5109; Santa Clara County; California,1505,386
1500000US060855110001,Block Group 1; Census Tract 5110; Santa Clara County; California,1623,419
1500000US060855110002,Block Group 2; Census Tract 5110; Santa Clara County; California,1084,365
1500000US060855110003,Block Group 3; Census Tract 5110; Santa Clara County; California,676,244
1500000US060855110004,Block Group 4; Census Tract 5110; Santa Clara County; California,2259,826
1500000US060855110005,Block Group 5; Census Tract 5110; Santa Clara County; California,1610,514
1500000US060855111001,Block Group 1; Census Tract 5111; Santa Clara County; California,1681,374
1500000US060855111002,Block Group 2; Census Tract 5111; Santa Clara County; California,1381,294
1500000US060855111003,Block Group 3; Census Tract 5111; Santa Clara County; California,1291,297
1500000US060855111004,Block Group 4; Census Tract 5111; Santa Clara County; California,1084,223
1500000US060855112001,Block Group 1; Census Tract 5112; Santa Clara County; California,1480,438
1500000US060855112002,Block Group 2; Census Tract 5112; Santa Clara County; California,1303,311
1500000US060855112003,Block Group 3; Census Tract 5112; Santa Clara County; California,1138,417
1500000US060855112004,Block Group 4; Census Tract 5112; Santa Clara County; California,956,203
1500000US060855113011,Block Group 1; Census Tract 5113.01; Santa Clara County; California,1462,333
1500000US060855113012,Block Group 2; Census Tract 5113.01; Santa Clara County; California,1557,579
1500000US060855113013,Block Group 3; Census Tract 5113.01; Santa Clara County; California,1017,339
1500000US060855113021,Block Group 1; Census Tract 5113.02; Santa Clara County; California,1142,268
1500000US060855113022,Block Group 2; Census Tract 5113.02; Santa Clara County; California,931,421
1500000US060855113023,Block Group 3; Census Tract 5113.02; Santa Clara County; California,536,356
1500000US060855113024,Block Group 4; Census Tract 5113.02; Santa Clara County; California,829,364
1500000US060855114001,Block Group 1; Census Tract 5114; Santa Clara County; California,827,328
1500000US060855114002,Block Group 2; Census Tract 5114; Santa Clara County; California,1323,375
1500000US060855114003,Block Group 3; Census Tract 5114; Santa Clara County; California,636,223
1500000US060855114004,Block Group 4; Census Tract 5114; Santa Clara County; California,959,244
1500000US060855115011,Block Group 1; Census Tract 5115.01; Santa Clara County; California,884,279
1500000US060855115012,Block Group 2; Census Tract 5115.01; Santa Clara County; California,2081,588
1500000US060855115013,Block Group 3; Census Tract 5115.01; Santa Clara County; California,1552,380
1500000US060855115021,Block Group 1; Census Tract 5115.02; Santa Clara County; California,1143,482
1500000US060855115022,Block Group 2; Census Tract 5115.02; Santa Clara County; California,2198,339
1500000US060855116081,Block Group 1; Census Tract 5116.08; Santa Clara County; California,138,59
1500000US060855116082,Block Group 2; Census Tract 5116.08; Santa Clara County; California,3096,115
1500000US060855116091,Block Group 1; Census Tract 5116.09; Santa Clara County; California,3356,413
1500000US060855117011,Block Group 1; Census Tract 5117.01; Santa Clara County; California,1138,323
1500000US060855117012,Block Group 2; Census Tract 5117.01; Santa Clara County; California,2517,392
1500000US060855117013,Block Group 3; Census Tract 5117.01; Santa Clara County; California,814,227
1500000US060855117021,Block Group 1; Census Tract 5117.02; Santa Clara County; California,2335,312
1500000US060855117022,Block Group 2; Census Tract 5117.02; Santa Clara County; California,765,231
1500000US060855117041,Block Group 1; Census Tract 5117.04; Santa Clara County; California,2171,394
1500000US060855117042,Block Group 2; Census Tract 5117.04; Santa Clara County; California,756,323
1500000US060855117043,Block Group 3; Census Tract 5117.04; Santa Clara County; California,1417,301
1500000US060855117051,Block Group 1; Census Tract 5117.05; Santa Clara County; California,2086,461
1500000US060855117071,Block Group 1; Census Tract 5117.07; Santa Clara County; California,1974,556
1500000US060855117072,Block Group 2; Census Tract 5117.07; Santa Clara County; California,1276,392
1500000US060855118001,Block Group 1; Census Tract 5118; Santa Clara County; California,2106,466
1500000US060855118002,Block Group 2; Census Tract 5118; Santa Clara County; California,1456,421
1500000US060855118003,Block Group 3; Census Tract 5118; Santa Clara County; California,1088,365
1500000US060855119051,Block Group 1; Census Tract 5119.05; Santa Clara County; California,1601,317
1500000US060855119052,Block Group 2; Census Tract 5119.05; Santa Clara County; California,1451,253
1500000US060855119071,Block Group 1; Census Tract 5119.07; Santa Clara County; California,1564,550
1500000US060855119072,Block Group 2; Census Tract 5119.07; Santa Clara County; California,2550,369
1500000US060855119101,Block Group 1; Census Tract 5119.10; Santa Clara County; California,912,231
1500000US060855119102,Block Group 2; Census Tract 5119.10; Santa Clara County; California,820,245
1500000US060855119103,Block Group 3; Census Tract 5119.10; Santa Clara County; California,1389,392
1500000US060855119111,Block Group 1; Census Tract 5119.11; Santa Clara County; California,1948,447
1500000US060855119112,Block Group 2; Census Tract 5119.11; Santa Clara County; California,907,284
1500000US060855119113,Block Group 3; Census Tract 5119.11; Santa Clara County; California,2016,491
1500000US060855119121,Block Group 1; Census Tract 5119.12; Santa Clara County; California,2300,422
1500000US060855119122,Block Group 2; Census Tract 5119.12; Santa Clara County; California,1480,256
1500000US060855119123,Block Group 3; Census Tract 5119.12; Santa Clara County; California,1675,501
1500000US060855119131,Block Group 1; Census Tract 5119.13; Santa Clara County; California,1271,354
1500000US060855119132,Block Group 2; Census Tract 5119.13; Santa Clara County; California,1663,274
1500000US060855119133,Block Group 3; Census Tract 5119.13; Santa Clara County; California,1620,263
1500000US060855119141,Block Group 1; Census Tract 5119.14; Santa Clara County; California,2170,923
1500000US060855119142,Block Group 2; Census Tract 5119.14; Santa Clara County; California,2558,349
1500000US060855119143,Block Group 3; Census Tract 5119.14; Santa Clara County; California,1591,299
1500000US060855119151,Block Group 1; Census Tract 5119.15; Santa Clara County; California,1364,523
1500000US060855119152,Block Group 2; Census Tract 5119.15; Santa Clara County; California,1602,559
