Name,OriginID,DestinationID,DestinationRank,Total_Length,Total_WalkTime,Total_PublicTransitTime,Shape_Length
Block Group 1; Census Tract 5045.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,580,1,1,,,334.833,14605.764
Block Group 1; Census Tract 5126.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,581,1,1,,,560.167,61953.299
Block Group 2; Census Tract 5078.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,582,1,1,,,304.833,17966.738
Block Group 2; Census Tract 5029.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,583,1,1,,,154.667,8783.885
Block Group 3; Census Tract 5029.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,584,1,1,,,139.667,9301.805
Block Group 3; Census Tract 5029.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,585,1,1,,,124.667,12949.844
Block Group 2; Census Tract 5033.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,586,1,1,,,244.833,13495.241
Block Group 1; Census Tract 5076; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,587,1,1,,,319.833,21842.491
Block Group 1; Census Tract 5122; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,588,1,1,,,334.833,32445.877
Block Group 3; Census Tract 5120.22; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,589,1,1,,,79.667,13803.386
Block Group 4; Census Tract 5068.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,590,1,1,,,154.667,14326.53
Block Group 3; Census Tract 5033.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,591,1,1,,,184.667,6273.523
Block Group 2; Census Tract 5026.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,592,1,1,,,184.667,8329.175
Block Group 2; Census Tract 5098.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,593,1,1,,,244.833,25428.895
Block Group 1; Census Tract 5124.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,594,1,1,,,425.833,47889.548
Block Group 1; Census Tract 5071; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,595,1,1,,,214.833,17140.219
Block Group 2; Census Tract 5053.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,596,1,1,,,274.833,9253.221
Block Group 1; Census Tract 5022.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,597,1,1,,,199.667,7475.73
Block Group 2; Census Tract 5022.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,598,1,1,,,184.667,6451.654
Block Group 1; Census Tract 5029.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,599,1,1,,,139.667,9989.707
Block Group 2; Census Tract 5029.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,600,1,1,,,124.667,10781.763
Block Group 1; Census Tract 5029.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,601,1,1,,,154.667,10773.012
Block Group 2; Census Tract 5051; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,602,1,1,,,259.833,6180.915
Block Group 3; Census Tract 5052.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,603,1,1,,,274.833,8759.697
Block Group 1; Census Tract 5079.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,604,1,1,,,289.833,13812.834
Block Group 2; Census Tract 5043.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,605,1,1,,,319.833,12079.434
Block Group 2; Census Tract 5042.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,606,1,1,,,304.833,11811.46
Block Group 1; Census Tract 5033.31; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,607,1,1,,,184.667,15153.114
Block Group 2; Census Tract 5032.17; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,608,1,1,,,124.667,9079.218
Block Group 2; Census Tract 5114; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,609,1,1,,,319.833,32425.439
Block Group 3; Census Tract 5048.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,610,1,1,,,289.833,14422.781
Block Group 4; Census Tract 5068.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,611,1,1,,,139.667,14208.938
Block Group 1; Census Tract 5043.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,612,1,1,,,334.833,12684.834
Block Group 2; Census Tract 5073.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,614,1,1,,,259.833,16936.673
Block Group 3; Census Tract 5053.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,615,1,1,,,304.833,11673.161
Block Group 3; Census Tract 5022.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,616,1,1,,,184.667,6873.873
Block Group 2; Census Tract 5023.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,617,1,1,,,199.667,5049.154
Block Group 1; Census Tract 5023.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,618,1,1,,,184.667,4814.165
Block Group 2; Census Tract 5029.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,619,1,1,,,154.667,11680.425
Block Group 3; Census Tract 5029.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,620,1,1,,,154.667,11082.247
Block Group 1; Census Tract 5029.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,621,1,1,,,124.667,11676.809
Block Group 2; Census Tract 5029.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,622,1,1,,,124.667,11444.979
Block Group 3; Census Tract 5029.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,623,1,1,,,109.667,11170.221
Block Group 4; Census Tract 5029.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,624,1,1,,,109.667,10737.531
Block Group 4; Census Tract 5029.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,625,1,1,,,109.667,11241.55
Block Group 1; Census Tract 5124.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,626,1,1,,,439.833,46452.264
Block Group 2; Census Tract 5123.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,627,1,1,,,364.833,40005.54
Block Group 5; Census Tract 5010; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,628,1,1,,,199.667,639.649
Block Group 1; Census Tract 5042.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,629,1,1,,,289.833,10674.269
Block Group 2; Census Tract 5061.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,630,1,1,,,274.833,11462.822
Block Group 2; Census Tract 5072.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,631,1,1,,,214.833,15837.129
Block Group 1; Census Tract 5072.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,632,1,1,,,259.833,17077.052
Block Group 5; Census Tract 5073.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,633,1,1,,,259.833,17590.098
Block Group 2; Census Tract 5073.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,634,1,1,,,289.833,20685.164
Block Group 4; Census Tract 5076; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,635,1,1,,,304.833,21188.686
Block Group 3; Census Tract 5083.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,636,1,1,,,289.833,18970.14
Block Group 2; Census Tract 5085.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,637,1,1,,,289.833,13564.695
Block Group 3; Census Tract 5091.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,638,1,1,,,244.833,19569.53
Block Group 2; Census Tract 5103; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,639,1,1,,,274.833,26262.615
Block Group 2; Census Tract 5105; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,640,1,1,,,289.833,28085.785
Block Group 1; Census Tract 5118; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,641,1,1,,,304.833,25486.452
Block Group 3; Census Tract 5118; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,642,1,1,,,349.833,25689.859
Block Group 2; Census Tract 5119.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,643,1,1,,,184.667,23832.188
Block Group 3; Census Tract 5120.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,644,1,1,,,124.667,13459.446
Block Group 4; Census Tract 5120.29; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,645,1,1,,,79.667,15043.278
Block Group 1; Census Tract 5123.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,646,1,1,,,334.833,34959.603
Block Group 3; Census Tract 5124.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,647,1,1,,,425.833,48628.889
Block Group 2; Census Tract 5126.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,648,1,1,,,575.167,60264.894
Block Group 1; Census Tract 5001; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,649,1,1,,,229.833,3675.111
Block Group 2; Census Tract 5001; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,650,1,1,,,229.833,3352.144
Block Group 7; Census Tract 5024; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,651,1,1,,,184.667,3580.618
Block Group 3; Census Tract 5024; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,652,1,1,,,169.667,5205.162
Block Group 4; Census Tract 5024; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,653,1,1,,,169.667,4741.893
Block Group 6; Census Tract 5024; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,654,1,1,,,169.667,4286.124
Block Group 3; Census Tract 5001; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,655,1,1,,,229.833,3108.161
Block Group 4; Census Tract 5001; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,656,1,1,,,229.833,2844.151
Block Group 1; Census Tract 5002; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,657,1,1,,,214.833,3375.338
Block Group 2; Census Tract 5002; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,658,1,1,,,214.833,3265.032
Block Group 3; Census Tract 5002; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,659,1,1,,,214.833,2349.602
Block Group 2; Census Tract 5024; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,660,1,1,,,169.667,5423.017
Block Group 1; Census Tract 5024; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,661,1,1,,,169.667,5966.135
Block Group 1; Census Tract 5025; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,662,1,1,,,154.667,5262.601
Block Group 2; Census Tract 5045.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,663,1,1,,,349.833,14946.044
Block Group 4; Census Tract 5045.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,664,1,1,,,334.833,13634.907
Block Group 2; Census Tract 5041.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,665,1,1,,,229.833,8039.149
Block Group 3; Census Tract 5041.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,666,1,1,,,229.833,7819.2
Block Group 2; Census Tract 5042.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,667,1,1,,,259.833,9177.69
Block Group 3; Census Tract 5042.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,668,1,1,,,259.833,9329.862
Block Group 1; Census Tract 5048.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,669,1,1,,,289.833,15460.919
Block Group 2; Census Tract 5048.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,670,1,1,,,304.833,14750.574
Block Group 1; Census Tract 5048.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,671,1,1,,,289.833,16082.079
Block Group 1; Census Tract 5032.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,672,1,1,,,139.667,9697.751
Block Group 2; Census Tract 5032.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,673,1,1,,,139.667,9188.315
Block Group 1; Census Tract 5032.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,674,1,1,,,109.667,10932.758
Block Group 1; Census Tract 5033.27; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,675,1,1,,,169.667,10232.495
Block Group 2; Census Tract 5033.27; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,676,1,1,,,169.667,10748.649
Block Group 3; Census Tract 5033.27; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,677,1,1,,,184.667,12065.516
Block Group 1; Census Tract 5034.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,678,1,1,,,199.667,4271.73
Block Group 2; Census Tract 5034.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,679,1,1,,,199.667,4637.064
Block Group 3; Census Tract 5043.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,680,1,1,,,289.833,9770.992
Block Group 1; Census Tract 5043.23; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,681,1,1,,,289.833,8727.78
Block Group 2; Census Tract 5048.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,682,1,1,,,289.833,16286.34
Block Group 1; Census Tract 5048.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,683,1,1,,,304.833,15796.788
Block Group 2; Census Tract 5048.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,684,1,1,,,304.833,15507.663
Block Group 2; Census Tract 5032.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,685,1,1,,,109.667,10777.925
Block Group 1; Census Tract 5032.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,686,1,1,,,124.667,8868.788
Block Group 2; Census Tract 5032.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,687,1,1,,,124.667,9976.371
Block Group 2; Census Tract 5032.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,688,1,1,,,154.667,6462.408
Block Group 1; Census Tract 5043.14; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,689,1,1,,,289.833,9044.911
Block Group 1; Census Tract 5032.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,690,1,1,,,154.667,7113.66
Block Group 1; Census Tract 5032.13; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,691,1,1,,,124.667,7693.249
Block Group 3; Census Tract 5043.14; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,692,1,1,,,304.833,9769.601
Block Group 2; Census Tract 5043.14; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,693,1,1,,,289.833,9446.453
Block Group 1; Census Tract 5043.15; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,694,1,1,,,319.833,10616.904
Block Group 5; Census Tract 5043.15; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,695,1,1,,,304.833,11150.889
Block Group 1; Census Tract 5051; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,696,1,1,,,244.833,4947.231
Block Group 1; Census Tract 5053.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,697,1,1,,,289.833,10667.384
Block Group 2; Census Tract 5053.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,698,1,1,,,289.833,10458.82
Block Group 1; Census Tract 5053.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,699,1,1,,,289.833,9719.143
Block Group 3; Census Tract 5053.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,700,1,1,,,289.833,9753.641
Block Group 4; Census Tract 5053.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,701,1,1,,,289.833,9681.139
Block Group 1; Census Tract 5053.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,702,1,1,,,304.833,11724.964
Block Group 1; Census Tract 5035.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,703,1,1,,,199.667,4865.575
Block Group 4; Census Tract 5035.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,704,1,1,,,184.667,5854.345
Block Group 1; Census Tract 5035.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,705,1,1,,,199.667,6401.676
Block Group 2; Census Tract 5035.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,706,1,1,,,214.833,5884.666
Block Group 2; Census Tract 5043.15; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,707,1,1,,,304.833,10046.167
Block Group 3; Census Tract 5043.15; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,708,1,1,,,304.833,9869.873
Block Group 1; Census Tract 5043.16; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,709,1,1,,,274.833,7464.672
Block Group 2; Census Tract 5043.16; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,710,1,1,,,274.833,6691.37
Block Group 1; Census Tract 5032.17; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,711,1,1,,,124.667,8584.123
Block Group 3; Census Tract 5032.17; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,712,1,1,,,109.667,9577.389
Block Group 1; Census Tract 5032.18; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,713,1,1,,,109.667,10116.024
Block Group 1; Census Tract 5035.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,714,1,1,,,214.833,8423.828
Block Group 2; Census Tract 5035.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,715,1,1,,,229.833,8482.771
Block Group 1; Census Tract 5035.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,716,1,1,,,214.833,8740.378
Block Group 1; Census Tract 5035.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,717,1,1,,,214.833,7124.302
Block Group 1; Census Tract 5052.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,718,1,1,,,274.833,8193.344
Block Group 2; Census Tract 5052.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,719,1,1,,,289.833,10027.757
Block Group 1; Census Tract 5033.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,720,1,1,,,169.667,6796.987
Block Group 2; Census Tract 5033.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,721,1,1,,,169.667,7433.988
Block Group 3; Census Tract 5033.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,722,1,1,,,154.667,7955.222
Block Group 4; Census Tract 5033.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,723,1,1,,,154.667,8597.933
Block Group 1; Census Tract 5033.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,724,1,1,,,154.667,8565.969
Block Group 2; Census Tract 5033.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,725,1,1,,,169.667,7956.907
Block Group 3; Census Tract 5033.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,726,1,1,,,184.667,7510.628
Block Group 2; Census Tract 5035.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,727,1,1,,,214.833,7584.984
Block Group 3; Census Tract 5035.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,728,1,1,,,214.833,7008.682
Block Group 2; Census Tract 5043.17; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,729,1,1,,,259.833,6066.152
Block Group 1; Census Tract 5033.13; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,730,1,1,,,214.833,12150.184
Block Group 1; Census Tract 5035.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,731,1,1,,,199.667,7750.619
Block Group 2; Census Tract 5035.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,732,1,1,,,199.667,7554.812
Block Group 1; Census Tract 5036.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,733,1,1,,,244.833,3654.977
Block Group 2; Census Tract 5036.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,734,1,1,,,229.833,3365.771
Block Group 1; Census Tract 5036.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,735,1,1,,,214.833,3340.442
Block Group 2; Census Tract 5043.19; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,736,1,1,,,259.833,6412.679
Block Group 1; Census Tract 5043.20; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,737,1,1,,,304.833,9615.115
Block Group 1; Census Tract 5043.21; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,738,1,1,,,289.833,8550.273
Block Group 2; Census Tract 5053.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,739,1,1,,,304.833,11643.432
Block Group 3; Census Tract 5053.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,740,1,1,,,304.833,11243.086
Block Group 2; Census Tract 5053.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,741,1,1,,,304.833,12547.771
Block Group 4; Census Tract 5053.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,742,1,1,,,304.833,12038.701
Block Group 3; Census Tract 5053.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,743,1,1,,,304.833,12364.103
Block Group 1; Census Tract 5054.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,744,1,1,,,304.833,11178.153
Block Group 2; Census Tract 5033.13; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,745,1,1,,,214.833,11944.315
Block Group 3; Census Tract 5033.13; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,746,1,1,,,214.833,11422.394
Block Group 1; Census Tract 5033.15; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,747,1,1,,,184.667,9204.893
Block Group 2; Census Tract 5033.15; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,748,1,1,,,184.667,9924.289
Block Group 3; Census Tract 5033.15; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,749,1,1,,,169.667,8886.623
Block Group 2; Census Tract 5037.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,750,1,1,,,214.833,4838.815
Block Group 1; Census Tract 5037.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,751,1,1,,,229.833,5099.99
Block Group 3; Census Tract 5043.21; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,752,1,1,,,274.833,7915.783
Block Group 1; Census Tract 5044.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,753,1,1,,,319.833,11621.33
Block Group 2; Census Tract 5044.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,754,1,1,,,319.833,10944.85
Block Group 4; Census Tract 5044.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,755,1,1,,,364.833,14564.935
Block Group 3; Census Tract 5044.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,756,1,1,,,349.833,14416.435
Block Group 1; Census Tract 5052.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,757,1,1,,,28.9,5982.736
Block Group 2; Census Tract 5052.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,758,1,1,,,229.833,5148.309
Block Group 1; Census Tract 5053.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,759,1,1,,,304.833,11819.746
Block Group 1; Census Tract 5033.37; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,760,1,1,,,139.667,9162.021
Block Group 1; Census Tract 5033.36; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,761,1,1,,,169.667,9804.844
Block Group 2; Census Tract 5033.37; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,762,1,1,,,139.667,9814.591
Block Group 1; Census Tract 5037.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,763,1,1,,,244.833,4765.19
Block Group 2; Census Tract 5037.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,764,1,1,,,229.833,4439.444
Block Group 1; Census Tract 5037.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,765,1,1,,,244.833,5520.81
Block Group 1; Census Tract 5037.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,766,1,1,,,244.833,4596.801
Block Group 1; Census Tract 5038.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,767,1,1,,,274.833,8368.368
Block Group 2; Census Tract 5044.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,768,1,1,,,349.833,14396.766
Block Group 1; Census Tract 5044.13; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,769,1,1,,,349.833,14298.868
Block Group 1; Census Tract 5044.14; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,770,1,1,,,349.833,15112.383
Block Group 2; Census Tract 5033.31; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,771,1,1,,,184.667,14377.945
